Tu,8/22/17,1.1995,,
Mo,8/21/17,1.2008,,
,,,,
Fr,8/18/17,1.1907,,
Th,8/17/17,1.1805,,
We,8/16/17,1.1815,,
Mo,8/14/17,1.1936,,
,,,,
Fr,8/11/17,1.2026,,
Th,8/10/17,1.1831,,
We,8/9/17,1.1732,,
Tu,8/8/17,1.1652,,
Mo,8/7/17,1.1559,,
,,,,
Fr,8/4/17,1.154,,
Th,8/3/17,1.1571,,
We,8/2/17,1.1486,,
Tu,8/1/17,1.1452,,
Mo,7/31/17,1.1473,,
,,,,
Fr,7/28/17,1.1508,,
Th,7/27/17,1.1482,,
We,7/26/17,1.1482,,
Tu,7/25/17,1.1537,,
Mo,7/24/17,1.1531,,
,,,,
Fr,7/21/17,1.1618,,
Th,7/20/17,1.1663,,
We,7/19/17,1.16,,
Tu,7/18/17,1.169,,
Mo,7/17/17,1.1557,,
,,,,
Fr,7/14/17,1.1577,,
Th,7/13/17,1.1519,,
We,7/12/17,1.1,,
Tu,7/11/17,1.1016,,
Mo,7/10/17,1.1027,,
,,,,
Fr,7/7/17,1.1152,,
Th,7/6/17,1.1149,,
We,7/5/17,1.0964,,
Tu,7/4/17,1.0977,,
Mo,7/3/17,1.0972,,
,,,,
Fr,6/30/17,1.1079,,
Th,6/29/17,1.122,,
We,6/28/17,1.1124,,
Tu,6/27/17,1.108,,
,,,,
Fr,6/23/17,1.102,,
Th,6/22/17,1.0966,,
We,6/21/17,1.0956,,
Tu,6/20/17,1.0952,,
Mo,6/19/17,1.1437,,
,,,,
Fr,6/16/17,1.2097,,
Th,6/15/17,1.209,,
We,6/14/17,1.2021,,
Tu,6/13/17,1.2041,,
Mo,6/12/17,1.2035,,
,,,,
Fr,6/9/17,1.1971,,
Th,6/8/17,1.199,,
We,6/7/17,1.1968,,
Tu,6/6/17,1.1999,,
Mo,6/5/17,1.1953,,
,,,,
Fr,6/2/17,1.1843,,
Th,6/1/17,1.1895,,
We,5/31/17,1.1857,,
Tu,5/30/17,1.1852,,
Mo,5/29/17,1.2268,,
,,,,
Fr,5/26/17,1.23,,
Th,5/25/17,1.2411,,
We,5/24/17,1.2595,,
Tu,5/23/17,1.2569,,
Mo,5/22/17,1.2484,,
,,,,
Fr,5/19/17,1.2528,,
Th,5/18/17,1.254,,
We,5/17/17,1.2448,,
Tu,5/16/17,1.2479,,
Mo,5/15/17,1.2587,,
,,,,
Fr,5/12/17,1.2642,,
Th,5/11/17,1.2616,,
We,5/10/17,1.2617,,
Tu,5/9/17,1.275,,
Mo,5/8/17,1.2753,,
,,,,
Fr,5/5/17,1.3453,,
Th,5/4/17,1.3334,,
We,5/3/17,1.3437,,
Tu,5/2/17,1.3425,,
,,,,
Fr,4/28/17,1.3426,,
Th,4/27/17,1.3376,,
We,4/26/17,1.333,,
Tu,4/25/17,1.3415,,
Mo,4/24/17,1.3545,,
,,,,
Fr,4/21/17,1.3679,,
Th,4/20/17,1.3653,,
We,4/19/17,1.3692,,
Tu,4/18/17,1.3701,,
Mo,4/17/17,1.3657,,
,,,,
Th,4/13/17,1.2772,,
We,4/12/17,1.2693,,
Tu,4/11/17,1.2631,,
Mo,4/10/17,1.2722,,
,,,,
Fr,4/7/17,1.2666,,
Th,4/6/17,1.2573,,
We,4/5/17,1.2553,,
Mo,4/3/17,1.258,,
,,,,
Fr,3/31/17,1.2703,,
Th,3/30/17,1.2691,,
We,3/29/17,1.2741,,
Tu,3/28/17,1.2794,,
Mo,3/27/17,1.287,,
,,,,
Fr,3/24/17,1.36,,
Th,3/23/17,1.3641,,
We,3/22/17,1.3718,,
Tu,3/21/17,1.357,,
Mo,3/20/17,1.3744,,
,,,,
Fr,3/17/17,1.369,,
Th,3/16/17,1.3719,,
We,3/15/17,1.3799,,
Tu,3/14/17,1.3778,,
,,,,
Fr,3/10/17,1.442,,
Th,3/9/17,1.4428,,
We,3/8/17,1.5101,,
Tu,3/7/17,1.5051,,
Mo,3/6/17,1.5025,,
,,,,
Fr,3/3/17,1.5138,,
Th,3/2/17,1.5134,,
We,3/1/17,1.5058,,
Tu,2/28/17,1.5185,,
Mo,2/27/17,1.5148,,
,,,,
Th,2/23/17,1.5106,,
We,2/22/17,1.5121,,
Tu,2/21/17,1.5175,,
Mo,2/20/17,1.5228,,
,,,,
Fr,2/17/17,1.5331,,
Th,2/16/17,1.5422,,
We,2/15/17,1.5485,,
Tu,2/14/17,1.5288,,
Mo,2/13/17,1.5281,,
,,,,
Fr,2/10/17,1.5291,,
Th,2/9/17,1.5293,,
We,2/8/17,1.5315,,
Tu,2/7/17,1.529,,
Mo,2/6/17,1.5053,,
,,,,
Fr,2/3/17,1.5159,,
Th,2/2/17,1.5166,,
We,2/1/17,1.5176,,
Tu,1/31/17,1.5443,,
Mo,1/30/17,1.5335,,
,,,,
Fr,1/27/17,1.5317,,
We,1/25/17,1.5414,,
Tu,1/24/17,1.5601,,
Mo,1/23/17,1.5749,,
,,,,
Fr,1/20/17,1.5776,,
Th,1/19/17,1.5618,,
We,1/18/17,1.5647,,
Tu,1/17/17,1.566,,
Mo,1/16/17,1.563,,
,,,,
Fr,1/13/17,1.5658,,
Th,1/12/17,1.5653,,
We,1/11/17,1.5715,,
Tu,1/10/17,1.5855,,
Mo,1/9/17,1.5958,,
,,,,
Fr,1/6/17,1.5938,,
Th,1/5/17,1.5868,,
We,1/4/17,1.6014,,
Tu,1/3/17,1.6008,,
Mo,1/2/17,1.6037,,
,,,,
Fr,12/30/16,1.6018,,
Th,12/29/16,1.6176,,
We,12/28/16,1.6272,,
Tu,12/27/16,1.627,,
Mo,12/26/16,1.6526,,
,,,,
Fr,12/23/16,1.6378,,
Th,12/22/16,1.6417,,
We,12/21/16,1.6252,,
Tu,12/20/16,1.6212,,
Mo,12/19/16,1.6171,,
,,,,
Fr,12/16/16,1.6122,,
Th,12/15/16,1.6104,,
We,12/14/16,1.6053,,
Tu,12/13/16,1.5996,,
Mo,12/12/16,1.6106,,
,,,,
Fr,12/9/16,1.5966,,
Th,12/8/16,1.5998,,
We,12/7/16,1.6277,,
Tu,12/6/16,1.6181,,
Mo,12/5/16,1.6207,,
,,,,
Fr,12/2/16,1.6281,,
Th,12/1/16,1.6079,,
We,11/30/16,1.6023,,
Tu,11/29/16,1.618,,
Mo,11/28/16,1.6207,,
,,,,
Fr,11/25/16,1.6228,,
Th,11/24/16,1.6514,,
We,11/23/16,1.6392,,
Tu,11/22/16,1.645,,
Mo,11/21/16,1.6575,,
,,,,
Fr,11/18/16,1.6331,,
Th,11/17/16,1.6283,,
We,11/16/16,1.6239,,
Tu,11/15/16,1.6235,,
,,,,
Fr,11/11/16,1.5924,,
Th,11/10/16,1.5519,,
We,11/9/16,1.567,,
Tu,11/8/16,1.5478,,
Mo,11/7/16,1.5552,,
,,,,
Fr,11/4/16,1.5658,,
Th,11/3/16,1.5569,,
We,11/2/16,1.5514,,
Tu,11/1/16,1.5319,,
Su,10/30/16,1.5268,,
,,,,
Fr,10/28/16,1.5262,,
Th,10/27/16,1.5276,,
We,10/26/16,1.5319,,
Tu,10/25/16,1.518,,
Mo,10/24/16,1.5133,,
,,,,
Fr,10/21/16,1.5167,,
Th,10/20/16,1.5061,,
We,10/19/16,1.514,,
Tu,10/18/16,1.5104,,
Mo,10/17/16,1.5389,,
,,,,
Fr,10/14/16,1.531,,
Th,10/13/16,1.5326,,
Mo,10/10/16,1.5087,,
,,,,
Fr,10/7/16,1.5098,,
Th,10/6/16,1.5074,,
We,10/5/16,1.5013,,
Tu,10/4/16,1.4952,,
Mo,10/3/16,1.5001,,
,,,,
Fr,9/30/16,1.5204,,
Th,9/29/16,1.5225,,
We,9/28/16,1.4975,,
Tu,9/27/16,1.5011,,
Mo,9/26/16,1.4974,,
,,,,
Fr,9/23/16,1.4723,,
Th,9/22/16,1.4669,,
We,9/21/16,1.4806,,
Tu,9/20/16,1.4798,,
Mo,9/19/16,1.474,,
,,,,
Fr,9/16/16,1.4781,,
Th,9/15/16,1.4878,,
We,9/14/16,1.4749,,
Mo,9/12/16,1.4758,,
,,,,
Fr,9/9/16,1.4531,,
Th,9/8/16,1.4407,,
We,9/7/16,1.4532,,
Tu,9/6/16,1.4506,,
,,,,
Fr,9/2/16,1.4732,,
Th,9/1/16,1.4789,,
We,8/31/16,1.4774,,
Tu,8/30/16,1.4588,,
Mo,8/29/16,1.4818,,
,,,,
Fr,8/26/16,1.4882,,
Th,8/25/16,1.4854,,
We,8/24/16,1.4735,,
Tu,8/23/16,1.4772,,
Mo,8/22/16,1.4774,,
,,,,
Fr,8/19/16,1.4726,,
Th,8/18/16,1.4702,,
We,8/17/16,1.4699,,
Tu,8/16/16,1.4668,,
,,,,
Fr,8/12/16,1.4744,,
Th,8/11/16,1.4899,,
We,8/10/16,1.4869,,
Tu,8/9/16,1.4705,,
Mo,8/8/16,1.4654,,
,,,,
Fr,8/5/16,1.4708,,
Th,8/4/16,1.4901,,
We,8/3/16,1.491,,
Tu,8/2/16,1.4759,,
Mo,8/1/16,1.4748,,
,,,,
Fr,7/29/16,1.4722,,
Th,7/28/16,1.464,,
We,7/27/16,1.4737,,
Tu,7/26/16,1.4762,,
Mo,7/25/16,1.4699,,
,,,,
Fr,7/22/16,1.4834,,
Th,7/21/16,1.4883,,
We,7/20/16,1.4774,,
Tu,7/19/16,1.4842,,
Mo,7/18/16,1.4864,,
,,,,
Fr,7/15/16,1.4801,,
Th,7/14/16,1.3999,,
We,7/13/16,1.4036,,
Tu,7/12/16,1.404,,
Mo,7/11/16,1.4132,,
,,,,
Fr,7/8/16,1.4824,,
Th,7/7/16,1.4783,,
Tu,7/5/16,1.4775,,
Mo,7/4/16,1.4714,,
,,,,
Fr,7/1/16,1.4787,,
Th,6/30/16,1.4866,,
We,6/29/16,1.501,,
Tu,6/28/16,1.501,,
Mo,6/27/16,1.5079,,
,,,,
Fr,6/24/16,1.5082,,
Th,6/23/16,1.4744,,
We,6/22/16,1.4875,,
Tu,6/21/16,1.4834,,
Mo,6/20/16,1.4804,,
,,,,
Fr,6/17/16,1.4916,,
Th,6/16/16,1.4972,,
We,6/15/16,1.4841,,
Tu,6/14/16,1.5027,,
Mo,6/13/16,1.5026,,
,,,,
Fr,6/10/16,1.4891,,
Th,6/9/16,1.482,,
We,6/8/16,1.472,,
Tu,6/7/16,1.4726,,
Mo,6/6/16,1.4854,,
,,,,
Fr,6/3/16,1.4754,,
Th,6/2/16,1.4873,,
We,6/1/16,1.4944,,
Tu,5/31/16,1.5122,,
Mo,5/30/16,1.509,,
,,,,
Fr,5/27/16,1.4597,,
Th,5/26/16,1.4755,,
We,5/25/16,1.5032,,
Tu,5/24/16,1.5374,,
Mo,5/23/16,1.542,,
,,,,
Fr,5/20/16,1.542,,
Th,5/19/16,1.5361,,
We,5/18/16,1.5179,,
Tu,5/17/16,1.5138,,
Mo,5/16/16,1.5209,,
,,,,
Fr,5/13/16,1.5307,,
Th,5/12/16,1.5128,,
We,5/11/16,1.5242,,
Tu,5/10/16,1.5139,,
Mo,5/9/16,1.5188,,
,,,,
Fr,5/6/16,1.6191,,
Th,5/5/16,1.617,,
We,5/4/16,1.6273,,
Tu,5/3/16,1.6191,,
Mo,5/2/16,1.6059,,
,,,,
Fr,4/29/16,1.5952,,
Th,4/28/16,1.5955,,
We,4/27/16,1.5672,,
Tu,4/26/16,1.5707,,
Mo,4/25/16,1.5907,,
,,,,
Fr,4/22/16,1.5809,,
Th,4/21/16,1.5784,,
We,4/20/16,1.5806,,
Mo,4/18/16,1.5823,,
,,,,
We,4/13/16,1.594,,
Tu,4/12/16,1.6245,,
Mo,4/11/16,1.6325,,
,,,,
Fr,4/8/16,1.6555,,
Th,4/7/16,1.6548,,
We,4/6/16,1.6405,,
Tu,4/5/16,1.6416,,
Mo,4/4/16,1.6082,,
,,,,
Fr,4/1/16,1.6165,,
Th,3/31/16,1.614,,
We,3/30/16,1.6143,,
Tu,3/29/16,1.6216,,
Mo,3/28/16,1.6173,,
,,,,
We,3/23/16,1.6074,,
Tu,3/22/16,1.6079,,
Mo,3/21/16,1.6063,,
,,,,
Fr,3/18/16,1.6062,,
Th,3/17/16,1.6241,,
We,3/16/16,1.5458,,
Tu,3/15/16,1.5497,,
Mo,3/14/16,1.5339,,
,,,,
Fr,3/11/16,1.5013,,
Th,3/10/16,1.5071,,
We,3/9/16,1.4967,,
Tu,3/8/16,1.5049,,
,,,,
Fr,3/4/16,1.5057,,
Th,3/3/16,1.5081,,
We,3/2/16,1.5307,,
Tu,3/1/16,1.5606,,
Mo,2/29/16,1.6133,,
,,,,
Fr,2/26/16,1.6027,,
Th,2/25/16,1.6151,,
We,2/24/16,1.6072,,
Tu,2/23/16,1.5852,,
Mo,2/22/16,1.5599,,
,,,,
Fr,2/19/16,1.5652,,
Th,2/18/16,1.5691,,
We,2/17/16,1.5871,,
Tu,2/16/16,1.6001,,
Mo,2/15/16,1.5766,,
,,,,
Fr,2/12/16,1.6155,,
Th,2/11/16,1.618,,
We,2/10/16,1.563,,
Tu,2/9/16,1.5459,,
Mo,2/8/16,1.529,,
,,,,
Fr,2/5/16,1.5085,,
Th,2/4/16,1.5178,,
We,2/3/16,1.525,,
Tu,2/2/16,1.5054,,
Mo,2/1/16,1.4881,,
,,,,
Fr,1/29/16,1.4853,,
Th,1/28/16,1.5097,,
We,1/27/16,1.5083,,
Mo,1/25/16,1.5086,,
,,,,
Fr,1/22/16,1.5118,,
Th,1/21/16,1.5416,,
We,1/20/16,1.534,,
Tu,1/19/16,1.5079,,
Mo,1/18/16,1.526,,
,,,,
Fr,1/15/16,1.5094,,
Th,1/14/16,1.49,,
We,1/13/16,1.4852,,
Tu,1/12/16,1.4955,,
Mo,1/11/16,1.4869,,
,,,,
Fr,1/8/16,1.4804,,
Th,1/7/16,1.4853,,
We,1/6/16,1.4529,,
Tu,1/5/16,1.443,,
Mo,1/4/16,1.4406,,
,,,,
Fr,1/1/16,1.411,,
Th,12/31/15,1.4133,,
We,12/30/15,1.4219,,
Tu,12/29/15,1.4154,,
Mo,12/28/15,1.4178,,
,,,,
Th,12/24/15,1.4286,,
We,12/23/15,1.4279,,
Tu,12/22/15,1.4424,,
Mo,12/21/15,1.4343,,
,,,,
Fr,12/18/15,1.4915,,
Th,12/17/15,1.4751,,
We,12/16/15,1.493,,
Tu,12/15/15,1.5032,,
Mo,12/14/15,1.5134,,
,,,,
Fr,12/11/15,1.5198,,
Th,12/10/15,1.5073,,
We,12/9/15,1.5203,,
Tu,12/8/15,1.5038,,
Mo,12/7/15,1.4909,,
,,,,
Fr,12/4/15,1.4846,,
Th,12/3/15,1.4703,,
We,12/2/15,1.4573,,
Tu,12/1/15,1.4545,,
Mo,11/30/15,1.4558,,
,,,,
Fr,11/27/15,1.4567,,
Th,11/26/15,1.4663,,
Tu,11/24/15,1.4767,,
Mo,11/23/15,1.4742,,
,,,,
Fr,11/20/15,1.4714,,
Th,11/19/15,1.4729,,
We,11/18/15,1.4937,,
Tu,11/17/15,1.4716,,
Mo,11/16/15,1.4776,,
,,,,
Fr,11/13/15,1.4862,,
We,11/11/15,1.4715,,
Tu,11/10/15,1.4785,,
Mo,11/9/15,1.461,,
,,,,
Fr,11/6/15,1.453,,
Th,11/5/15,1.4509,,
We,11/4/15,1.4373,,
Tu,11/3/15,1.4352,,
Mo,11/2/15,1.4369,,
,,,,
Fr,10/30/15,1.4317,,
Th,10/29/15,1.4139,,
We,10/28/15,1.4034,,
Tu,10/27/15,1.3924,,
Mo,10/26/15,1.3868,,
,,,,
Fr,10/23/15,1.3813,,
We,10/21/15,1.3896,,
Tu,10/20/15,1.3818,,
Mo,10/19/15,1.3789,,
,,,,
Fr,10/16/15,1.385,,
Th,10/15/15,1.3746,,
We,10/14/15,1.3864,,
Tu,10/13/15,1.3829,,
Mo,10/12/15,1.38,,
,,,,
Fr,10/9/15,1.371,,
Th,10/8/15,1.383,,
We,10/7/15,1.3732,,
Tu,10/6/15,1.3785,,
Mo,10/5/15,1.3861,,
,,,,
Th,10/1/15,1.4159,,
We,9/30/15,1.4195,,
Tu,9/29/15,1.4402,,
Mo,9/28/15,1.4493,,
,,,,
Th,9/24/15,1.4355,,
We,9/23/15,1.4377,,
Tu,9/22/15,1.4473,,
Mo,9/21/15,1.4174,,
,,,,
Fr,9/18/15,1.4149,,
We,9/16/15,1.4288,,
Tu,9/15/15,1.4432,,
Mo,9/14/15,1.4347,,
,,,,
Fr,9/11/15,1.4522,,
Th,9/10/15,1.4515,,
We,9/9/15,1.446,,
Tu,9/8/15,1.4689,,
Mo,9/7/15,1.494,,
,,,,
Fr,9/4/15,1.4737,,
Th,9/3/15,1.4415,,
We,9/2/15,1.4591,,
Tu,9/1/15,1.4453,,
Mo,8/31/15,1.406,,
,,,,
Fr,8/28/15,1.4001,,
Th,8/27/15,1.4088,,
We,8/26/15,1.4431,,
Tu,8/25/15,1.4179,,
Mo,8/24/15,1.4339,,
,,,,
Fr,8/21/15,1.3488,,
Th,8/20/15,1.3568,,
We,8/19/15,1.341,,
Tu,8/18/15,1.3459,,
Mo,8/17/15,1.3436,,
,,,,
Fr,8/14/15,1.3346,,
Th,8/13/15,1.3596,,
We,8/12/15,1.3486,,
Tu,8/11/15,1.3315,,
Mo,8/10/15,1.3204,,
,,,,
Fr,8/7/15,1.3285,,
Th,8/6/15,1.3256,,
We,8/5/15,1.3292,,
Tu,8/4/15,1.3363,,
Mo,8/3/15,1.3309,,
,,,,
Fr,7/31/15,1.3343,,
Th,7/30/15,1.354,,
We,7/29/15,1.361,,
Tu,7/28/15,1.3661,,
Mo,7/27/15,1.4452,,
,,,,
Fr,7/24/15,1.4168,,
Th,7/23/15,1.4039,,
We,7/22/15,1.4027,,
Tu,7/21/15,1.4187,,
Mo,7/20/15,1.4097,,
,,,,
Fr,7/17/15,1.4012,,
Th,7/16/15,1.403,,
We,7/15/15,1.4181,,
Tu,7/14/15,1.3482,,
Mo,7/13/15,1.3546,,
,,,,
Fr,7/10/15,1.3693,,
Th,7/9/15,1.3632,,
We,7/8/15,1.3534,,
Tu,7/7/15,1.3302,,
Mo,7/6/15,1.3284,,
,,,,
Fr,7/3/15,1.4206,,
Th,7/2/15,1.4598,,
We,7/1/15,1.4467,,
Tu,6/30/15,1.4592,,
Mo,6/29/15,1.4664,,
,,,,
Fr,6/26/15,1.4576,,
Th,6/25/15,1.4532,,
We,6/24/15,1.4619,,
Tu,6/23/15,1.458,,
Mo,6/22/15,1.4619,,
,,,,
Fr,6/19/15,1.5098,,
Th,6/18/15,1.5164,,
We,6/17/15,1.5324,,
Tu,6/16/15,1.5408,,
Mo,6/15/15,1.5466,,
,,,,
Fr,6/12/15,1.5223,,
Th,6/11/15,1.5255,,
We,6/10/15,1.4988,,
Tu,6/9/15,1.5191,,
Mo,6/8/15,1.5167,,
,,,,
Fr,6/5/15,1.5028,,
Th,6/4/15,1.4915,,
We,6/3/15,1.4803,,
Tu,6/2/15,1.4552,,
Mo,6/1/15,1.4207,,
,,,,
Fr,5/29/15,1.4068,,
Th,5/28/15,1.4425,,
We,5/27/15,1.3947,,
Tu,5/26/15,1.3964,,
Mo,5/25/15,1.3907,,
,,,,
Fr,5/22/15,1.3751,,
Th,5/21/15,1.3824,,
We,5/20/15,1.381,,
Tu,5/19/15,1.3906,,
Mo,5/18/15,1.3885,,
,,,,
Fr,5/15/15,1.407,,
Th,5/14/15,1.413,,
We,5/13/15,1.4107,,
Tu,5/12/15,1.4303,,
Mo,5/11/15,1.3976,,
,,,,
Fr,5/8/15,1.4183,,
Th,5/7/15,1.4417,,
We,5/6/15,1.4353,,
Tu,5/5/15,1.3975,,
Mo,5/4/15,1.4058,,
,,,,
Th,4/30/15,1.4308,,
We,4/29/15,1.4195,,
Tu,4/28/15,1.4106,,
Mo,4/27/15,1.422,,
,,,,
Fr,4/24/15,1.4085,,
Th,4/23/15,1.3934,,
We,4/22/15,1.3917,,
Tu,4/21/15,1.4025,,
Mo,4/20/15,1.3919,,
,,,,
Fr,4/17/15,1.3647,,
Th,4/16/15,1.354,,
We,4/15/15,1.3477,,
Mo,4/13/15,1.3364,,
,,,,
Fr,4/10/15,1.344,,
Th,4/9/15,1.3437,,
We,4/8/15,1.3521,,
Tu,4/7/15,1.3611,,
Mo,4/6/15,1.3617,,
,,,,
We,4/1/15,1.3753,,
Tu,3/31/15,1.3902,,
Mo,3/30/15,1.3893,,
,,,,
Fr,3/27/15,1.4155,,
Th,3/26/15,1.4155,,
We,3/25/15,1.3826,,
Tu,3/24/15,1.3671,,
Mo,3/23/15,1.3674,,
,,,,
Fr,3/20/15,1.3663,,
Th,3/19/15,1.3563,,
We,3/18/15,1.3491,,
Tu,3/17/15,1.3437,,
Mo,3/16/15,1.3579,,
,,,,
Fr,3/13/15,1.3547,,
Th,3/12/15,1.3347,,
We,3/11/15,1.3474,,
Tu,3/10/15,1.3638,,
Mo,3/9/15,1.3574,,
,,,,
Th,3/5/15,1.3296,,
We,3/4/15,1.3326,,
Tu,3/3/15,1.3231,,
Mo,3/2/15,1.3709,,
,,,,
Sa,2/28/15,1.3783,,
Fr,2/27/15,1.385,,
Th,2/26/15,1.4078,,
We,2/25/15,1.3951,,
Tu,2/24/15,1.3953,,
Mo,2/23/15,1.3967,,
,,,,
Fr,2/20/15,1.3845,,
Th,2/19/15,1.3736,,
We,2/18/15,1.3803,,
Mo,2/16/15,1.389,,
,,,,
Fr,2/13/15,1.3326,,
Th,2/12/15,1.3373,,
We,2/11/15,1.35,,
Tu,2/10/15,1.3585,,
Mo,2/9/15,1.3735,,
,,,,
Fr,2/6/15,1.3501,,
Th,2/5/15,1.3439,,
We,2/4/15,1.3424,,
Tu,2/3/15,1.3644,,
Mo,2/2/15,1.3586,,
,,,,
Fr,1/30/15,1.3558,,
Th,1/29/15,1.333,,
We,1/28/15,1.3386,,
Tu,1/27/15,1.338,,
,,,,
Fr,1/23/15,1.3493,,
Th,1/22/15,1.362,,
We,1/21/15,1.3621,,
Tu,1/20/15,1.367,,
Mo,1/19/15,1.3923,,
,,,,
Fr,1/16/15,1.3992,,
Th,1/15/15,1.4015,,
We,1/14/15,1.4389,,
Tu,1/13/15,1.4347,,
Mo,1/12/15,1.4264,,
,,,,
Fr,1/9/15,1.433,,
Th,1/8/15,1.4427,,
We,1/7/15,1.4623,,
Tu,1/6/15,1.458,,
Mo,1/5/15,1.4132,,
,,,,
Fr,1/2/15,1.4109,,
Th,1/1/15,1.4304,,
We,12/31/14,1.4309,,
Tu,12/30/14,1.4359,,
Mo,12/29/14,1.4363,,
,,,,
Fr,12/26/14,1.4444,,
We,12/24/14,1.4462,,
Tu,12/23/14,1.4305,,
Mo,12/22/14,1.4204,,
,,,,
Fr,12/19/14,1.4841,,
Th,12/18/14,1.4975,,
We,12/17/14,1.5209,,
Tu,12/16/14,1.5168,,
Mo,12/15/14,1.4627,,
,,,,
Fr,12/12/14,1.461,,
Th,12/11/14,1.4477,,
We,12/10/14,1.4358,,
Tu,12/9/14,1.4375,,
Mo,12/8/14,1.4211,,
,,,,
Fr,12/5/14,1.4041,,
Th,12/4/14,1.399,,
We,12/3/14,1.4049,,
Tu,12/2/14,1.4048,,
Mo,12/1/14,1.3992,,
,,,,
Fr,11/28/14,1.3926,,
Th,11/27/14,1.4051,,
We,11/26/14,1.4077,,
Tu,11/25/14,1.4101,,
Mo,11/24/14,1.4021,,
,,,,
Fr,11/21/14,1.4103,,
Th,11/20/14,1.4237,,
We,11/19/14,1.4254,,
Tu,11/18/14,1.4188,,
Mo,11/17/14,1.4181,,
,,,,
Fr,11/14/14,1.4247,,
Th,11/13/14,1.4301,,
We,11/12/14,1.4267,,
Tu,11/11/14,1.4317,,
Mo,11/10/14,1.4335,,
,,,,
Fr,11/7/14,1.4338,,
We,11/5/14,1.4314,,
Mo,11/3/14,1.4343,,
,,,,
Fr,10/31/14,1.4493,,
Th,10/30/14,1.4753,,
We,10/29/14,1.4888,,
Tu,10/28/14,1.4983,,
Mo,10/27/14,1.5055,,
,,,,
Th,10/23/14,1.5,,
We,10/22/14,1.5036,,
Tu,10/21/14,1.5155,,
Mo,10/20/14,1.5239,,
,,,,
Fr,10/17/14,1.5427,,
Th,10/16/14,1.5491,,
Tu,10/14/14,1.5076,,
Mo,10/13/14,1.5057,,
,,,,
Fr,10/10/14,1.5108,,
Th,10/9/14,1.4915,,
We,10/8/14,1.5137,,
Tu,10/7/14,1.5122,,
,,,,
We,10/1/14,1.4954,,
Tu,9/30/14,1.4919,,
Mo,9/29/14,1.4937,,
,,,,
Fr,9/26/14,1.4921,,
Th,9/25/14,1.501,,
We,9/24/14,1.4855,,
Tu,9/23/14,1.4838,,
Mo,9/22/14,1.4603,,
,,,,
Fr,9/19/14,1.4665,,
Th,9/18/14,1.4654,,
We,9/17/14,1.4918,,
Tu,9/16/14,1.4996,,
Mo,9/15/14,1.4815,,
,,,,
Fr,9/12/14,1.4681,,
Th,9/11/14,1.4717,,
We,9/10/14,1.5254,,
Tu,9/9/14,1.5137,,
Mo,9/8/14,1.5107,,
,,,,
Fr,9/5/14,1.5366,,
Th,9/4/14,1.5462,,
We,9/3/14,1.5431,,
Tu,9/2/14,1.5825,,
Mo,9/1/14,1.5915,,
,,,,
Th,8/28/14,1.6052,,
We,8/27/14,1.6099,,
Tu,8/26/14,1.6141,,
Mo,8/25/14,1.6144,,
,,,,
Fr,8/22/14,1.6155,,
Th,8/21/14,1.6191,,
We,8/20/14,1.6111,,
Tu,8/19/14,1.6047,,
Mo,8/18/14,1.6065,,
,,,,
Th,8/14/14,1.6242,,
We,8/13/14,1.6357,,
Tu,8/12/14,1.6203,,
Mo,8/11/14,1.6433,,
,,,,
Fr,8/8/14,1.6536,,
Th,8/7/14,1.585,,
We,8/6/14,1.5803,,
Tu,8/5/14,1.5655,,
Mo,8/4/14,1.5767,,
,,,,
Fr,8/1/14,1.5917,,
Th,7/31/14,1.5663,,
We,7/30/14,1.5547,,
Mo,7/28/14,1.5605,,
,,,,
Fr,7/25/14,1.4478,,
Th,7/24/14,1.4398,,
We,7/23/14,1.4466,,
Tu,7/22/14,1.4522,,
Mo,7/21/14,1.4698,,
,,,,
Fr,7/18/14,1.474,,
Th,7/17/14,1.4797,,
We,7/16/14,1.4772,,
Tu,7/15/14,1.496,,
Mo,7/14/14,1.5093,,
,,,,
Fr,7/11/14,1.5022,,
Th,7/10/14,1.4799,,
We,7/9/14,1.4757,,
Tu,7/8/14,1.4677,,
Mo,7/7/14,1.4386,,
,,,,
Fr,7/4/14,1.4515,,
Th,7/3/14,1.4387,,
We,7/2/14,1.4317,,
Tu,7/1/14,1.45,,
Mo,6/30/14,1.4647,,
,,,,
Fr,6/27/14,1.4831,,
Th,6/26/14,1.4853,,
We,6/25/14,1.4705,,
Tu,6/24/14,1.4673,,
Mo,6/23/14,1.4871,,
,,,,
Fr,6/20/14,1.4827,,
Th,6/19/14,1.4771,,
We,6/18/14,1.4745,,
Tu,6/17/14,1.4586,,
Mo,6/16/14,1.4777,,
,,,,
Fr,6/13/14,1.4755,,
Th,6/12/14,1.4554,,
We,6/11/14,1.4581,,
Tu,6/10/14,1.4468,,
Mo,6/9/14,1.447,,
,,,,
Fr,6/6/14,1.4576,,
Th,6/5/14,1.4609,,
We,6/4/14,1.4457,,
Tu,6/3/14,1.4427,,
Mo,6/2/14,1.4336,,
,,,,
Fr,5/30/14,1.4613,,
Th,5/29/14,1.4603,,
We,5/28/14,1.3817,,
Tu,5/27/14,1.3821,,
Mo,5/26/14,1.3727,,
,,,,
Fr,5/23/14,1.3741,,
Th,5/22/14,1.392,,
We,5/21/14,1.3964,,
Tu,5/20/14,1.3919,,
Mo,5/19/14,1.3927,,
,,,,
Fr,5/16/14,1.4066,,
